"","X","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","name","full_team","head","shoulder","upper_torso","lower_torso","arm","hand","leg","foot"
"15776","all_info.5458","WrigBr00","Wright,Brandon",2020,"jax",16,1,1,"",4,4,"Brandon Wright","Jacksonville Jaguars",0,0,0,0,0,0,0,0
"15777","all_info367","BellLe00","Bell,Le'Veon",2020,"kan",19,2,2,"knee",16,18,"Le'Veon Bell","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15778","all_info.11515","BreeBa00","Breeland,Bashaud",2020,"kan",19,0,1,"concussion",18,18,"Bashaud Breeland","Kansas City Chiefs",1,0,0,0,0,0,0,0
"15779","all_info.21515","BrowAl02","Brown,Alex",2020,"kan",19,19,19,"",1,19,"Alex Brown","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15780","all_info.31483","CallAn00","Callaway,Antonio",2020,"kan",19,3,3,"",17,19,"Antonio Callaway","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15781","all_info.41046","CharTa00","Charlton,Taco",2020,"kan",19,11,11,"knee",7,19,"Taco Charlton","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15782","all_info.5459","ClarFr01","Clark,Frank",2020,"kan",19,0,2,"knee illness",9,15,"Frank Clark","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15783","all_info.6367","ClarTy01","Clark,Tyler",2020,"kan",19,1,1,"",19,19,"Tyler Clark","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15784","all_info.7367","ClemRo01","Clemons,Rodney",2020,"kan",19,1,1,"",19,19,"Rodney Clemons","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15785","all_info.8367","CulkSe00","Culkin,Sean",2020,"kan",19,1,1,"",19,19,"Sean Culkin","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15786","all_info.9367","DannMi00","Danna,Michael",2020,"kan",19,3,4,"",5,8,"Michael Danna","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15787","all_info.10367","DuveLa00","Duvernay-Tardif,Laurent",2020,"kan",19,19,19,"",1,19,"Laurent Duvernay-Tardif","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15788","all_info.11516","EdwaCl00","Edwards-Helaire,Clyde",2020,"kan",19,4,5,"illness ankle",12,18,"Clyde Edwards-Helaire","Kansas City Chiefs",0,0,0,0,0,0,0,1
"15789","all_info.12383","FentRa00","Fenton,Rashad",2020,"kan",19,1,2,"foot",17,18,"Rashad Fenton","Kansas City Chiefs",0,0,0,0,0,0,0,1
"15790","all_info.13370","FishEr00","Fisher,Eric",2020,"kan",19,1,3,"back achilles",10,19,"Eric Fisher","Kansas City Chiefs",0,0,1,0,0,0,0,1
"15791","all_info.14367","GayJWi00","Gay,Willie",2020,"kan",19,3,3,"ankle knee",17,19,"Willie Gay","Kansas City Chiefs",0,0,0,0,0,0,1,1
"15792","all_info.15367","GordAn01","Gordon,Anthony",2020,"kan",19,3,3,"",17,19,"Anthony Gordon","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15793","all_info.16367","GoreDe00","Gore,Derrick",2020,"kan",19,1,1,"",19,19,"Derrick Gore","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15794","all_info.17367","HardMe00","Hardman,Mecole",2020,"kan",19,0,1,"",10,10,"Mecole Hardman","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15795","all_info.18367","HillTy00","Hill,Tyreek",2020,"kan",19,1,2,"hamstring",15,16,"Tyreek Hill","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15796","all_info.19367","HitcAn00","Hitchens,Anthony",2020,"kan",19,2,2,"",15,16,"Anthony Hitchens","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15797","all_info.20367","JoneCh09","Jones,Chris",2020,"kan",19,1,2,"groin",4,9,"Chris Jones","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15798","all_info.21516","KilgDa00","Kilgore,Daniel",2020,"kan",19,0,1,"",19,19,"Daniel Kilgore","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15799","all_info.22381","MathTy00","Mathieu,Tyrann",2020,"kan",19,0,1,"hip",13,13,"Tyrann Mathieu","Kansas City Chiefs",0,0,0,1,0,0,0,0
"15800","all_info.23368","NianLu00","Niang,Lucas",2020,"kan",19,19,19,"",1,19,"Lucas Niang","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15801","all_info.24362","NiemBe00","Niemann,Ben",2020,"kan",19,1,1,"hamstring",16,16,"Ben Niemann","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15802","all_info.25361","NnadDe00","Nnadi,Derrick",2020,"kan",19,1,1,"knee",16,16,"Derrick Nnadi","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15803","all_info.26356","ODanDo00","O'Daniel,Dorian",2020,"kan",19,5,7,"knee",3,17,"Dorian O'Daniel","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15804","all_info.27352","OkafAl00","Okafor,Alex",2020,"kan",19,5,6,"hamstring",2,10,"Alex Okafor","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15805","all_info.28348","OsemKe00","Osemele,Kelechi",2020,"kan",19,14,14,"",6,19,"Kelechi Osemele","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15806","all_info.29347","PrinBy00","Pringle,Byron",2020,"kan",19,3,4,"",11,14,"Byron Pringle","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15807","all_info.30345","RankMa00","Rankin,Martinas",2020,"kan",19,9,9,"",1,9,"Martinas Rankin","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15808","all_info.31484","RemmMi00","Remmers,Mike",2020,"kan",19,2,3,"rib back",10,16,"Mike Remmers","Kansas City Chiefs",0,0,2,0,0,0,0,0
"15809","all_info.32350","RobiDe01","Robinson,Demarcus",2020,"kan",19,0,1,"",19,19,"Demarcus Robinson","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15810","all_info.33333","SaunKh00","Saunders,Khalen",2020,"kan",19,5,6,"",2,7,"Khalen Saunders","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15811","all_info.34321","SchwMi00","Schwartz,Mitchell",2020,"kan",19,13,13,"back",7,19,"Mitchell Schwartz","Kansas City Chiefs",0,0,1,0,0,0,0,0
"15812","all_info.35306","SherAn00","Sherman,Anthony",2020,"kan",19,3,4,"",6,9,"Anthony Sherman","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15813","all_info.36294","SneeLJ00","Sneed,L'Jarius",2020,"kan",19,6,7,"",4,10,"L'Jarius Sneed","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15814","all_info.37284","TaamJo01","Ta'amu,Jordan",2020,"kan",19,3,3,"",17,19,"Jordan Ta'amu","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15815","all_info.38272","ThomDa06","Thompson,Darwin",2020,"kan",19,1,1,"illness",14,14,"Darwin Thompson","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15816","all_info.39254","WanoTe00","Wanogho,Prince Tega",2020,"kan",19,1,1,"",19,19,"Prince Tega Wanogho","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15817","all_info.40242","WardCh01","Ward,Charvarius",2020,"kan",19,1,2,"hand",2,3,"Charvarius Ward","Kansas City Chiefs",0,0,0,0,0,1,0,0
"15818","all_info.41275","WatkSa00","Watkins,Sammy",2020,"kan",19,7,9,"concussion hamstring calf",3,19,"Sammy Watkins","Kansas City Chiefs",1,0,0,0,0,0,2,0
"15819","all_info.42232","WillCh05","Williams,Chad",2020,"kan",19,3,3,"",17,19,"Chad Williams","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15820","all_info.43201","WillDa05","Williams,Damien",2020,"kan",19,19,19,"",1,19,"Damien Williams","Kansas City Chiefs",0,0,0,0,0,0,0,0
"15821","all_info.44176","WilsDa02","Wilson,Damien",2020,"kan",19,3,3,"knee",13,15,"Damien Wilson","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15822","all_info.45152","YeldDe00","Yelder,Deon",2020,"kan",19,2,3,"groin",17,19,"Deon Yelder","Kansas City Chiefs",0,0,0,0,0,0,1,0
"15823","all_info368","AbraJo01","Abram,Johnathan",2020,"rai",16,2,4,"shoulder knee concussion",4,14,"Johnathan Abram","Las Vegas Raiders",1,1,0,0,0,0,1,0
"15824","all_info.11517","ArneDa00","Arnette,Damon",2020,"rai",16,7,8,"wrist concussion",4,14,"Damon Arnette","Las Vegas Raiders",1,0,0,0,0,1,0,0
"15825","all_info.21517","BrowTr02","Brown,Trent",2020,"rai",16,10,11,"calf knee",2,16,"Trent Brown","Las Vegas Raiders",0,0,0,0,0,0,2,0
"15826","all_info.31485","CollMa00","Collins,Maliek",2020,"rai",16,4,7,"shoulder hamstring",5,15,"Maliek Collins","Las Vegas Raiders",0,1,0,0,0,0,1,0
"15827","all_info.41047","EdwaBr01","Edwards,Bryan",2020,"rai",16,4,4,"foot ankle",4,7,"Bryan Edwards","Las Vegas Raiders",0,0,0,0,0,0,0,2
"15828","all_info.5460","EligUk00","Eligwe,Ukeme",2020,"rai",16,16,16,"",1,16,"Ukeme Eligwe","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15829","all_info.6368","FerrCl00","Ferrell,Clelin",2020,"rai",16,5,5,"related shoulder",10,16,"Clelin Ferrell","Las Vegas Raiders",0,1,0,0,0,0,0,0
"15830","all_info.7368","GaffRi00","Gafford,Rico",2020,"rai",16,1,2,"hamstring",4,5,"Rico Gafford","Las Vegas Raiders",0,0,0,0,0,0,1,0
"15831","all_info.8368","GoodDe01","Good,Denzelle",2020,"rai",16,1,3,"thumb ankle",3,16,"Denzelle Good","Las Vegas Raiders",0,0,0,0,0,1,0,1
"15832","all_info.9368","HankJo00","Hankins,Johnathan",2020,"rai",16,0,1,"",10,10,"Johnathan Hankins","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15833","all_info.10368","HarrEr00","Harris,Erik",2020,"rai",16,2,3,"calf",11,16,"Erik Harris","Las Vegas Raiders",0,0,0,0,0,0,1,0
"15834","all_info.11518","HeatJe00","Heath,Jeff",2020,"rai",16,3,5,"hip",8,16,"Jeff Heath","Las Vegas Raiders",0,0,0,1,0,0,0,0
"15835","all_info.12384","HudsRo00","Hudson,Rodney",2020,"rai",16,0,1,"",6,6,"Rodney Hudson","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15836","all_info.13371","HursMa00","Hurst,Maurice",2020,"rai",16,4,6,"ankle calf",8,16,"Maurice Hurst","Las Vegas Raiders",0,0,0,0,0,0,1,1
"15837","all_info.14368","IncoRi20","Incognito,Richie",2020,"rai",16,14,14,"",3,16,"Richie Incognito","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15838","all_info.15368","JackGa00","Jackson,Gabe",2020,"rai",16,0,2,"illness",6,9,"Gabe Jackson","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15839","all_info.16368","JacoJo01","Jacobs,Josh",2020,"rai",16,1,4,"hip knee ankle",3,13,"Josh Jacobs","Las Vegas Raiders",0,0,0,1,0,0,1,1
"15840","all_info.17368","JohnIs02","Johnson,Isaiah",2020,"rai",16,1,5,"groin",10,15,"Isaiah Johnson","Las Vegas Raiders",0,0,0,0,0,0,1,0
"15841","all_info.18368","JoynLa00","Joyner,Lamarcus",2020,"rai",16,2,3,"thigh",10,16,"Lamarcus Joyner","Las Vegas Raiders",0,0,0,0,0,0,1,0
"15842","all_info.19368","KeyxAr00","Key,Arden",2020,"rai",16,2,2,"foot",7,8,"Arden Key","Las Vegas Raiders",0,0,0,0,0,0,0,1
"15843","all_info.20368","KwiaNi00","Kwiatkoski,Nick",2020,"rai",16,4,5,"pectoral",2,16,"Nick Kwiatkoski","Las Vegas Raiders",0,0,1,0,0,0,0,0
"15844","all_info.21518","LawsNe00","Lawson,Nevin",2020,"rai",16,1,1,"illness",14,14,"Nevin Lawson","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15845","all_info.22382","LittCo01","Littleton,Cory",2020,"rai",16,2,3,"",9,11,"Cory Littleton","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15846","all_info.23369","MariMa01","Mariota,Marcus",2020,"rai",16,6,6,"",1,6,"Marcus Mariota","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15847","all_info.24363","McKiTa00","McKinley,Takkarist",2020,"rai",16,6,6,"",11,16,"Takkarist McKinley","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15848","all_info.25362","MillKo00","Miller,Kolton",2020,"rai",16,2,3,"ankle",6,9,"Kolton Miller","Las Vegas Raiders",0,0,0,0,0,0,0,1
"15849","all_info.26357","MorrNi00","Morrow,Nicholas",2020,"rai",16,2,3,"concussion",14,16,"Nicholas Morrow","Las Vegas Raiders",1,0,0,0,0,0,0,0
"15850","all_info.27353","MullTr00","Mullen,Trayvon",2020,"rai",16,0,2,"hamstring illness",8,12,"Trayvon Mullen","Las Vegas Raiders",0,0,0,0,0,0,1,0
"15851","all_info.28349","MuseTa00","Muse,Tanner",2020,"rai",16,16,16,"",1,16,"Tanner Muse","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15852","all_info.29348","NassCa00","Nassib,Carl",2020,"rai",16,0,1,"toe",6,6,"Carl Nassib","Las Vegas Raiders",0,0,0,0,0,0,0,1
"15853","all_info.30346","NelsNi00","Nelson,Nick",2020,"rai",16,1,1,"",1,1,"Nick Nelson","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15854","all_info.31486","NixoKe00","Nixon,Keisean",2020,"rai",16,1,1,"groin",6,6,"Keisean Nixon","Las Vegas Raiders",0,0,0,0,0,0,1,0
"15855","all_info.32351","OLeaNi00","O'Leary,Nick",2020,"rai",16,15,15,"",2,16,"Nick O'Leary","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15856","all_info.33334","RichJa01","Richard,Jalen",2020,"rai",16,2,2,"chest",10,16,"Jalen Richard","Las Vegas Raiders",0,0,1,0,0,0,0,0
"15857","all_info.34322","RiddTh00","Riddick,Theo",2020,"rai",16,2,2,"",10,11,"Theo Riddick","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15858","all_info.35307","RossDa02","Ross,Daniel",2020,"rai",16,4,5,"",4,8,"Daniel Ross","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15859","all_info.36295","RuggHe00","Ruggs,Henry",2020,"rai",16,3,6,"knee",2,15,"Henry Ruggs","Las Vegas Raiders",0,0,0,0,0,0,1,0
"15860","all_info.37285","SimpJo00","Simpson,John",2020,"rai",16,0,1,"shoulder",2,2,"John Simpson","Las Vegas Raiders",0,1,0,0,0,0,0,0
"15861","all_info.38273","UsheNi01","Usher,Nick",2020,"rai",16,1,1,"",1,1,"Nick Usher","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15862","all_info.39255","ValoJe00","Valoaga,Jeremiah",2020,"rai",16,16,16,"",1,16,"Jeremiah Valoaga","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15863","all_info.40243","VickKe00","Vickers,Kendal",2020,"rai",16,0,1,"",10,10,"Kendal Vickers","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15864","all_info.41276","WallDa01","Waller,Darren",2020,"rai",16,0,1,"knee",3,3,"Darren Waller","Las Vegas Raiders",0,0,0,0,0,0,1,0
"15865","all_info.42233","WillTy00","Williams,Tyrell",2020,"rai",16,16,16,"",1,16,"Tyrell Williams","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15866","all_info.43202","WorlDa00","Worley,Daryl",2020,"rai",16,1,3,"",14,16,"Daryl Worley","Las Vegas Raiders",0,0,0,0,0,0,0,0
"15867","all_info.44177","YounSa21","Young,Sam",2020,"rai",16,2,2,"groin",2,3,"Sam Young","Las Vegas Raiders",0,0,0,0,0,0,1,0
"15868","all_info369","AddaJa00","Addae,Jahleel",2020,"sdg",16,1,2,"hamstring calf",8,16,"Jahleel Addae","Los Angeles Chargers",0,0,0,0,0,0,2,0
"15869","all_info.11519","AddeNa00","Adderley,Nasir",2020,"sdg",16,1,1,"shoulder",14,14,"Nasir Adderley","Los Angeles Chargers",0,1,0,0,0,0,0,0
"15870","all_info.21519","AlleKe00","Allen,Keenan",2020,"sdg",16,2,4,"illness hamstring",8,16,"Keenan Allen","Los Angeles Chargers",0,0,0,0,0,0,1,0
"15871","all_info.31487","BallKa00","Ballage,Kalen",2020,"sdg",16,1,2,"ankle",11,12,"Kalen Ballage","Los Angeles Chargers",0,0,0,0,0,0,0,1
"15872","all_info.41048","BilaAs00","Bilal,Asmar",2020,"sdg",16,9,10,"",3,12,"Asmar Bilal","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15873","all_info.5461","BosaJo00","Bosa,Joey",2020,"sdg",16,4,5,"triceps concussion shin",5,16,"Joey Bosa","Los Angeles Chargers",1,0,0,0,1,0,1,0
"15874","all_info.6369","BulaBr20","Bulaga,Bryan",2020,"sdg",16,5,9,"hamstring  knee back concussion foot",1,16,"Bryan Bulaga","Los Angeles Chargers",1,0,1,0,0,0,2,1
"15875","all_info.7369","EgbuEm00","Egbule,Emeke",2020,"sdg",16,1,1,"illness",14,14,"Emeke Egbule","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15876","all_info.8369","EkelAu00","Ekeler,Austin",2020,"sdg",16,6,8,"quadricep",5,14,"Austin Ekeler","Los Angeles Chargers",0,0,0,0,0,0,1,0
"15877","all_info.9369","FacyBr00","Facyson,Brandon",2020,"sdg",16,3,4,"",8,11,"Brandon Facyson","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15878","all_info.10369","GreeVi00","Green,Virgil",2020,"sdg",16,10,11,"quadricep",1,16,"Virgil Green","Los Angeles Chargers",0,0,0,0,0,0,1,0
"15879","all_info.11520","GroyRy00","Groy,Ryan",2020,"sdg",16,10,10,"",7,16,"Ryan Groy","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15880","all_info.12385","HarrCh01","Harris,Chris",2020,"sdg",16,7,8,"",4,11,"Chris Harris","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15881","all_info.13372","HaywCa00","Hayward,Casey",2020,"sdg",16,2,4,"related groin hamstring",8,16,"Casey Hayward","Los Angeles Chargers",0,0,0,0,0,0,2,0
"15882","all_info.14369","HenrHu00","Henry,Hunter",2020,"sdg",16,2,2,"",15,16,"Hunter Henry","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15883","all_info.15369","HillKJ00","Hill,K.J.",2020,"sdg",16,1,1,"hip",6,6,"K.J. Hill","Los Angeles Chargers",0,0,0,1,0,0,0,0
"15884","all_info.16369","IngrMe00","Ingram,Melvin",2020,"sdg",16,9,10,"knee",3,16,"Melvin Ingram","Los Angeles Chargers",0,0,0,0,0,0,1,0
"15885","all_info.17369","JackJu01","Jackson,Justin",2020,"sdg",16,6,8,"quadricep knee",2,13,"Justin Jackson","Los Angeles Chargers",0,0,0,0,0,0,2,0
"15886","all_info.18369","JameDe00","James,Derwin",2020,"sdg",16,5,5,"",11,16,"Derwin James","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15887","all_info.19369","JeffMa00","Jefferson,Malik",2020,"sdg",16,1,1,"shoulder",16,16,"Malik Jefferson","Los Angeles Chargers",0,1,0,0,0,0,0,0
"15888","all_info.20369","JenkRa00","Jenkins,Rayshawn",2020,"sdg",16,1,3,"groin ankle",3,16,"Rayshawn Jenkins","Los Angeles Chargers",0,0,0,0,0,0,1,1
"15889","all_info.21520","JoneJu03","Jones,Justin",2020,"sdg",16,3,4,"shoulder",3,6,"Justin Jones","Los Angeles Chargers",0,1,0,0,0,0,0,0
"15890","all_info.22383","KingDe01","King,Desmond",2020,"sdg",16,1,1,"related",7,7,"Desmond King","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15891","all_info.23370","LemoJe00","Lemonier,Jessie",2020,"sdg",16,0,1,"shin",5,5,"Jessie Lemonier","Los Angeles Chargers",0,0,0,0,0,0,1,0
"15892","all_info.24364","MazzCo01","Mazza,Cole",2020,"sdg",16,0,1,"illness",10,10,"Cole Mazza","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15893","all_info.25363","NortSt00","Norton,Storm",2020,"sdg",16,3,3,"knee",4,7,"Storm Norton","Los Angeles Chargers",0,0,0,0,0,0,1,0
"15894","all_info.26358","NwosUc00","Nwosu,Uchenna",2020,"sdg",16,3,5,"shoulder chest back knee",11,16,"Uchenna Nwosu","Los Angeles Chargers",0,1,2,0,0,0,1,0
"15895","all_info.27354","PerrDe00","Perryman,Denzel",2020,"sdg",16,3,4,"back",12,15,"Denzel Perryman","Los Angeles Chargers",0,0,1,0,0,0,0,0
"15896","all_info.28350","PipkTr00","Pipkins,Trey",2020,"sdg",16,2,3,"",7,14,"Trey Pipkins","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15897","all_info.29349","PopeTr00","Pope,Troymaine",2020,"sdg",16,3,4,"concussion neck",8,13,"Troymaine Pope","Los Angeles Chargers",2,0,0,0,0,0,0,0
"15898","all_info.30347","PounMi00","Pouncey,Mike",2020,"sdg",16,6,6,"hip",1,11,"Mike Pouncey","Los Angeles Chargers",0,0,0,1,0,0,0,0
"15899","all_info.31488","ReedJo03","Reed,Joe",2020,"sdg",16,2,2,"ribs",12,13,"Joe Reed","Los Angeles Chargers",0,0,1,0,0,0,0,0
"15900","all_info.32352","RochIs00","Rochell,Isaac",2020,"sdg",16,0,1,"neck",8,8,"Isaac Rochell","Los Angeles Chargers",1,0,0,0,0,0,0,0
"15901","all_info.33335","StLoTy01","St. Louis,Tyree",2020,"sdg",16,0,1,"concussion",4,4,"Tyree St. Louis","Los Angeles Chargers",1,0,0,0,0,0,0,0
"15902","all_info.34323","TaylTy00","Taylor,Tyrod",2020,"sdg",16,6,6,"ribs",3,10,"Tyrod Taylor","Los Angeles Chargers",0,0,1,0,0,0,0,0
"15903","all_info.35308","TeviSa00","Tevi,Sam",2020,"sdg",16,1,1,"knee",16,16,"Sam Tevi","Los Angeles Chargers",0,0,0,0,0,0,1,0
"15904","all_info.36296","TranDr00","Tranquill,Drue",2020,"sdg",16,15,15,"",2,16,"Drue Tranquill","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15905","all_info.37286","TurnTr01","Turner,Trai",2020,"sdg",16,7,8,"knee  groin",1,9,"Trai Turner","Los Angeles Chargers",0,0,0,0,0,0,2,0
"15906","all_info.38274","VigiNi00","Vigil,Nick",2020,"sdg",16,1,2,"groin",3,4,"Nick Vigil","Los Angeles Chargers",0,0,0,0,0,0,1,0
"15907","all_info.39256","WhitKy00","White,Kyzir",2020,"sdg",16,5,6,"",10,16,"Kyzir White","Los Angeles Chargers",0,0,0,0,0,0,0,0
"15908","all_info.40244","WillMi07","Williams,Mike",2020,"sdg",16,1,4,"shoulder  hamstring back",1,14,"Mike Williams","Los Angeles Chargers",0,1,1,0,0,0,1,0
"15909","all_info370","AkerCa00","Akers,Cam",2020,"ram",18,3,4,"ribs ankle",3,16,"Cam Akers","Los Angeles Rams",0,0,1,0,0,0,0,1
"15910","all_info.11521","AlleBr02","Allen,Brian",2020,"ram",18,5,5,"knee related",9,14,"Brian Allen","Los Angeles Rams",0,0,0,0,0,0,1,0
"15911","all_info.21521","BrewCh01","Brewer,Chandler",2020,"ram",18,18,18,"",1,18,"Chandler Brewer","Los Angeles Rams",0,0,0,0,0,0,0,0
"15912","all_info.31489","BrocMi00","Brockers,Michael",2020,"ram",18,1,2,"",16,17,"Michael Brockers","Los Angeles Rams",0,0,0,0,0,0,0,0
"15913","all_info.41049","BurgTe00","Burgess,Terrell",2020,"ram",18,11,11,"",8,18,"Terrell Burgess","Los Angeles Rams",0,0,0,0,0,0,0,0
"15914","all_info.5462","CalaRa00","Calais,Raymond",2020,"ram",18,2,2,"",17,18,"Raymond Calais","Los Angeles Rams",0,0,0,0,0,0,0,0
"15915","all_info.6370","EdwaDa01","Edwards,David",2020,"ram",18,1,2,"ankle",17,18,"David Edwards","Los Angeles Rams",0,0,0,0,0,0,0,1
"15916","all_info.7370","EvanBo00","Evans,Bobby",2020,"ram",18,4,4,"shoulder",5,16,"Bobby Evans","Los Angeles Rams",0,1,0,0,0,0,0,0
"15917","all_info.8370","EverGe00","Everett,Gerald",2020,"ram",18,0,1,"back",2,2,"Gerald Everett","Los Angeles Rams",0,0,1,0,0,0,0,0
"15918","all_info.9370","FloyLe00","Floyd,Leonard",2020,"ram",18,0,2,"knee abdomen",9,16,"Leonard Floyd","Los Angeles Rams",0,0,1,0,0,0,1,0
"15919","all_info.10370","ForbKa00","Forbath,Kai",2020,"ram",18,8,8,"",10,17,"Kai Forbath","Los Angeles Rams",0,0,0,0,0,0,0,0
"15920","all_info.11522","FullJo01","Fuller,Jordan",2020,"ram",18,4,5,"shoulder",4,9,"Jordan Fuller","Los Angeles Rams",0,1,0,0,0,0,0,0
"15921","all_info.12386","GayxMa00","Gay,Matt",2020,"ram",18,0,1,"shoulder",13,13,"Matt Gay","Los Angeles Rams",0,1,0,0,0,0,0,0
"15922","all_info.13373","GoffJa00","Goff,Jared",2020,"ram",18,1,2,"thumb",16,17,"Jared Goff","Los Angeles Rams",0,0,0,0,0,1,0,0
"15923","all_info.14370","HendDa00","Henderson,Darrell",2020,"ram",18,2,2,"",17,18,"Darrell Henderson","Los Angeles Rams",0,0,0,0,0,0,0,0
"15924","all_info.15370","HigbTy00","Higbee,Tyler",2020,"ram",18,1,3,"hand elbow",7,11,"Tyler Higbee","Los Angeles Rams",0,0,0,0,1,1,0,0
"15925","all_info.16370","HillTr01","Hill,Troy",2020,"ram",18,0,1,"ankle",5,5,"Troy Hill","Los Angeles Rams",0,0,0,0,0,0,0,1
"15926","all_info.17370","HollJu00","Hollins,Justin",2020,"ram",18,0,1,"related",14,14,"Justin Hollins","Los Angeles Rams",0,0,0,0,0,0,0,0
"15927","all_info.18370","HowaTr00","Howard,Travin",2020,"ram",18,18,18,"",1,18,"Travin Howard","Los Angeles Rams",0,0,0,0,0,0,0,0
"15928","all_info.19370","HughJu00","Hughes,Juju",2020,"ram",18,0,1,"",15,15,"Juju Hughes","Los Angeles Rams",0,0,0,0,0,0,0,0
"15929","all_info.20370","JoseSe00","Joseph,Sebastian",2020,"ram",18,0,1,"hip",12,12,"Sebastian Joseph","Los Angeles Rams",0,0,0,1,0,0,0,0
"15930","all_info.21522","KiseMi00","Kiser,Micah",2020,"ram",18,2,4,"groin knee",5,17,"Micah Kiser","Los Angeles Rams",0,0,0,0,0,0,2,0
"15931","all_info.22384","KuppCo00","Kupp,Cooper",2020,"ram",18,2,3,"knee",16,18,"Cooper Kupp","Los Angeles Rams",0,0,0,0,0,0,1,0
"15932","all_info.23371","LawlJu00","Lawler,Justin",2020,"ram",18,2,2,"",17,18,"Justin Lawler","Los Angeles Rams",0,0,0,0,0,0,0,0
"15933","all_info.24365","LewiTe00","Lewis,Terrell",2020,"ram",18,7,8,"shoulder knee ankle",1,18,"Terrell Lewis","Los Angeles Rams",0,1,0,0,0,0,1,1
"15934","all_info.25364","NoteJo00","Noteboom,Joseph",2020,"ram",18,4,4,"",3,6,"Joseph Noteboom","Los Angeles Rams",0,0,0,0,0,0,0,0
"15935","all_info.26359","OkorOg00","Okoronkwo,Ogbonnia",2020,"ram",18,6,8,"elbow related",6,14,"Ogbonnia Okoronkwo","Los Angeles Rams",0,0,0,0,1,0,0,0
"15936","all_info.27355","RappTa00","Rapp,Taylor",2020,"ram",18,9,9,"",10,18,"Taylor Rapp","Los Angeles Rams",0,0,0,0,0,0,0,0
"15937","all_info.28351","RobiAS00","Robinson,A'Shawn",2020,"ram",18,8,8,"",1,8,"A'Shawn Robinson","Los Angeles Rams",0,0,0,0,0,0,0,0
